FragmentID, NarrID, SessionStartDate, SessionEndDate, ServerEntryDate,40Working,40Sleeping,40PreparingFood,4.0-X,4.0-Y,4.0-Notapplicable,41DysfunctionalInstitutions,41LowLivingStandards,41LackHhealthyEnvironment,4.1-X,4.1-Y,4.1-Notapplicable,42BetterQualityLife,42BetterEducationChildren,42BetterAccessHealthSocialServices,4.2-X,4.2-Y,4.2-Notapplicable,43GlobalNetwork,43NetworkAcquaintances,43NumerousFacilitatingFactors ,4.3-X,4.3-Y,4.3-Notapplicable,51aNotImportant,51a,5.1a-X,51bNotImportant,51b,5.1b-X,51cNotImportant,51c,5.1c-X,51dNotImportant,51d,5.1d-X,51eNotImportant,51e,5.1e-X,51fNotImportant,51f,5.1f-X,51gNotImportant,51g,5.1g-X,51hNotImportant,51h,5.1h-X,CollectorID,ConsentToParticipate,ConsentToShareStory,11,2.1 Where did the person in your story move to?,2.2 Where did the person in your story move to?,"2.3 When the person in your story first left, did that person intend to migrate …",2.3 Other,"2.4 If the person in your story returned to where they previously lived, what was the main reason?",2.4 Other,3.1 How do you know the person in your story?,3.1 Other,3.2 What is the gender of the person in your story?,3.3 How old is the person in your story?,3.4 What municipality does this person come from?,3.5 What area is this person from originally?,3.6 What is the ethnic origin of the person in your story?,3.6 Other,3.7 What is this person’s marital status?,3.8 What is the highest education level obtained by this person?,3.9 What was this person’s professional/occupational status before moving?,39Student,39Unemployed,39ManualWorker,39CivilServant,39EmployedPrivateSector,39SelfEmployed,39FreelanceConsultancy,39YouDoNotKnow,39Other,3.9 Other,3.10 What type of residential space did this person live prior to moving?,3.10 Other,4.4 To the best of your knowledge the person who moved was/is…,4.5 Situations like these…,52CommunitiesHavingCommonVisionFuture,52AbilityToOwnCar,52AbilityToHaveRegularHolidays,52RequirementForRegularQualificationTestss,52AvailabilityApplyStateSocialSupport,52Other,5.2 Other,6.1 What is your gender?,6.2 What age are you?,6.3 What municipality do you come from?,6.4 What area do you live in now?,6.5 What is your ethnic origin?,65Other,6.6 What is your marital status?,6.7 What is the highest education level obtained?,6.8 What is your profession/occupation?,68Student,68Unemployed,68ManualWorker,68CivilServant,68EmployedPrivateSector,68SelfEmployed,68FreelanceConsultancy,68Other,68Other,6.9 What type of residential space do you live in?,69Other,6.10 Do you receive any social benefits?,6.11 Do you receive remittances from abroad?,Experience,Title,TitleEN,54FutureMacedonia ,54FutureMacedoniaEN ,ProjectID,ApplicationName,SessionID,Latitude,Longitude,Accuracy,Altitude,Bearing,Speed,Time,Language
8245a40e-e771-49d8-9c6a-df937c26b925,804,,2020/02/29 15:23:47.516,2020/02/29 15:23:50.761,78.72027,11.111108,10.168622,0.15724176,0.09622216,,7.1310596,84.18804,8.680903,0.5077492,0.72906834,,74.839294,24.786324,0.3743799,0.12767541,0.21464956,,3.7895262,95.29915,0.91132325,0.485609,0.82529056,,0.07932782,99.92,0.9992067,23.57847,76.42153,0.7642153,0.42238235,99.57762,0.9957762,11.5716095,88.42839,0.8842839,20.834047,79.165955,0.79165953,0.5939126,99.40609,0.9940609,0.5939126,99.40609,0.9940609,20.834047,79.165955,0.79165953,28,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and after some time RETURNED (or intend to return) to their home.,Another country,Urban (city),Permanently,,Things did not work out the way they hoped,,He/she is a relative,,Male,35-44,Прилеп,Urban (city),Macedonian,,Married/Living together,Vocational,Private sector,,,,,1,,,,1,Приватна компанија за продажба,Lived with parents,,Happy they moved,Happen all the time,1,,,,,,,Female,25-34,ГРАД СКОПЈЕ,Urban (city),Macedonian,,Single,Masters or equivalent,PrivateSector,,,,,1,,,1,ИТ компанија,,,No,No,"Членови на мојата поширока фамилија заминаа во Америка, поради тешки услови за наоѓање работа а и претпоставувам поради идеализирање на ситуацијата таму и колку лесно/тешко се наоѓа работа и поради непознавањето на јазикот се со план за враќање во теков на годинава.",Американскиот сон може да биде и кошмар,The American dream can be also be a nightmare,Висок стандард и можности за младите,High standard and opportunities for young people,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36",7408bf56-e5af-48de-bfaa-20d19468de72,,,,,,,,mk
3bd15533-c710-4a7f-bc49-d6f7ae5eff72,1113,,2020/02/29 15:30:21.507,2020/02/29 15:30:24.719,80.90026,8.974365,10.125377,0.1461256,0.07771797,,64.07984,25.641022,10.279133,0.23099644,0.22205126,,25.272167,67.09402,7.633816,0.41180825,0.5810342,,0.35653564,48.29059,51.35287,0.7549817,0.41819653,,8.484131,91.52,0.9151587,0.07932782,99.92067,0.9992067,0.42238235,99.57762,0.9957762,0.42238235,99.57762,0.9957762,7.798028,92.20197,0.9220197,0.9369612,99.06304,0.9906304,0.42238235,99.57762,0.9957762,1.2800157,98.719986,0.98719984,28,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Permanently,,The did not return,,He/she is a friend,,Male,25-34,Ѓорче Петров,Urban (city),Macedonian,,Married/Living together,Bachelor or equivalent,Manual worker,,,1,,,,,,,,Rented flat,,Happy they moved,Happen all the time,1,1,1,,,,,Male,25-34,Карпош,Urban (city),Macedonian,,Married /Living together,Bachelor or equivalent,PrivateSector,,,,,1,,,1,ИТ компанија,,,No,No,Блиска личност која се отсели во друга држава во потрага по подобри услови.,Иселување од Македонија за подобра иднина,Emigration from Macedonia for a better future,Безбедна и здрава животна средина за мене и моите деца.,A safe and healthy environment for me and my children,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36",209e28cc-3300-4982-9198-19cf0fcf16b8,,,,,,,,mk
e1e0e676-d85d-42a2-94d3-307ee1a36cd0,1040,,2020/02/29 15:30:27.183,2020/02/29 15:30:29.385,89.77262,5.982902,4.2444797,0.072359316,0.051811963,,48.444206,5.9829025,45.572895,0.48564345,0.051811963,,45.74448,7.6923065,46.563213,0.50409365,0.06661538,,2.8154736,90.59829,6.586235,0.5188538,0.7845812,,1.9868016,98.01,0.980132,4.5730057,95.426994,0.95426995,1.9868016,98.0132,0.980132,1.1247277,98.875275,0.9887527,2.8488696,97.15113,0.9715113,2.8488696,97.15113,0.9715113,5.4350734,94.564926,0.94564927,6.2971473,93.70285,0.9370285,28,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Permanently,,The did not return,,He/she is a close family member,,Male,35-44,Аеродром,Urban (city),Macedonian,,Single,Masters or equivalent,Freelance consultancy,,,,,,,1,,,,A flat (owned),,Happy they moved,Happen sometimes,1,,,1,,,,Female,55 and older,Аеродром,Urban (city),Macedonian,,Married /Living together,Doctor or equivalent,PrivateSector,,,,,1,,,1,Приватна поликлиника,,,No,No,Мојот син и мојата ќерка живеат надвор од Македонија Ќерката живее во Амстердам каде веќе има оформено семејство работи како психотерапевт и не планира да се враќа. Замина со цел подобрп образование.Мојот син е хомосексуалец и живее со својот партнер во Германија  Замина затоа што не беше подготвен да живее тука со стереотипи,Freedom,Freedom,Без дискриминација по сите основи,Without discrimination on any ground,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-J530F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.2 Chrome/71.0.3578.99 Mobile Safari/537.36",ac244e9b-8fd0-4c19-a64c-ca121710f63d,,,,,,,,mk
aa834d17-b1d4-496c-9fff-2dc4b1251728,776,,2020/02/29 15:34:53.124,2020/02/29 15:34:54.832,,,,,,1,20.004648,73.931625,6.0637207,0.43029538,0.64024794,,54.483627,9.401718,36.114655,0.40815514,0.08141885,,68.602745,10.68377,20.713484,0.2605537,0.09252144,,0.44595003,99.55,0.9955405,0.108110905,99.89189,0.9989189,3.3175707,96.68243,0.9668243,27.13514,72.86486,0.7286486,36.08784,63.91216,0.6391216,23.250002,76.75,0.7675,18.520271,81.47973,0.8147973,7.2027025,92.797295,0.927973,22,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and after some time RETURNED (or intend to return) to their home.,Another country,Urban (city),Temporarily (education),,Other,Се врати за да работи овде,He/she is a friend,,Male,35-44,Штип,Urban (city),Macedonian,,Single,Masters or equivalent,Student,1,,,,,,,,,,Rented flat,,Unhappy they moved,Happen all the time,1,,,1,,,,Female,35-44,Штип,Urban (city),Macedonian,,Married /Living together,Doctor or equivalent,Civil cervant,,,,1,,,,1,Клиничка болница Штип,,,No,No,"Мој пријател замина во Хрватска да магистрира на медицина и се врати за да може да работи во Северна Македонија. Замина сосем сам и остана таму 3 години, а сега работи во Штипската болница. Споменуваше дека убаво си поминал, но навистина сакал да се врати дома.",Хрватска медицина,Croatian medicine,Сакам да живеам во функционална држава која се грижи за своите граѓани,I want to live in a functioning state that cares for its citizens,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",7b82ac09-875d-4f11-b882-7fd374a11d90,,,,,,,,mk
ef29a7a1-6ea2-411b-8054-0f99be8cea70,871,,2020/02/29 15:36:16.051,2020/02/29 15:36:19.308,52.27173,25.641022,22.08725,0.3490776,0.22205126,,0.8177881,98.290596,0.8916162,0.50036913,0.8511966,,66.93568,16.239311,16.825006,0.24944663,0.14063242,,,,,,,1,0.9369612,99.06,0.9906304,1.7945945,98.20541,0.98205405,0.07932782,99.92067,0.9992067,2.137649,97.86235,0.9786235,0.25085807,99.749146,0.9974914,0.5939126,99.40609,0.9940609,1.45154,98.54846,0.9854846,0.25085807,99.749146,0.9974914,28,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Permanently,,The did not return,,He/she is a friend,,Female,35-44,Куманово,Urban (city),Macedonian,,Single,Bachelor or equivalent,Unemployed,,1,,,,,,,,,Lived with parents,,Happy they moved,Happen all the time,1,1,1,1,1,,,Female,25-34,ГРАД СКОПЈЕ,Urban (city),Macedonian,,Married /Living together,Bachelor or equivalent,PrivateSector,,,,,1,,,1,ИТ Компанија,,,No,No,"Другарка која е феноменален вокал, школуван музичар со 2 факултети се отсели секогаш во Америка, се заљуби и омажи и работи на остварување на сонот да биде/работи по струка.",Кога уметноста ќе ни одлета на другот крај на светот,When art flies to the other side of the world,Социјална држава која се грижи за сите подеднакво.,A welfare state that cares for everyone equally,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36",a2223cba-3fbe-47c9-896a-69c6dbdea199,,,,,,,,mk
f96d0f03-cc92-481d-b45c-9b9511883276,1090,,2020/02/29 15:38:24.142,2020/02/29 15:38:23.932,54.774033,21.367525,23.858444,0.34542206,0.18504272,,51.6446,48.2906,0.064802244,0.24210101,0.4181966,,33.4483,33.76068,32.791016,0.49671355,0.2923675,,,,,,,1,6.2904,93.71,0.937096,10.600746,89.399254,0.89399254,1.1179864,98.88201,0.98882014,5.4283323,94.57167,0.9457167,4.566264,95.43374,0.95433736,1.1179864,98.88201,0.98882014,2.8421283,97.157875,0.9715787,4.566264,95.43374,0.95433736,18,Agree,Disagree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Permanently,,Other,Средба со најблиските,He/she is a relative,,Male,25-34,Аеродром,Rural (village),Macedonian,,Single,Bachelor or equivalent,Private sector,,,,,1,,,,,,Rented flat,,Happy they moved,Happen all the time,1,,1,,,,,Female,20-24,Зрновци,Urban (city),Macedonian,,Single,Bachelor or equivalent,Student,1,,,,,,,,,,,No,No,The participant did not agree to share the experience.,Потрага за подобар живот,Looking for a better life,"Со подобрен здравствен, образовен и политички систем. Подобрен животен стандард и без корупција.","Improved health, education and political system, improved standard of living and no corruption",undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-A405FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/76.0.3809.132 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/259.0.0.36.115;]",976e0be2-0d52-4caf-a3c3-809ba3a8f251,,,,,,,,mk
70611783-1961-4c79-b447-5fb7712cc7d7,815,,2020/02/29 15:39:53.012,2020/02/29 15:39:55.024,13.343904,68.80342,17.852673,0.52254385,0.5958376,,36.942013,55.555553,7.5024366,0.35280213,0.48111114,,87.40326,5.555557,7.0411787,0.09818958,0.048111133,,9.523775,8.547005,81.92922,0.8620272,0.07401709,,26.986801,73.01,0.730132,4.5730057,95.426994,0.95426995,0.2626598,99.73734,0.9973734,11.469561,88.53044,0.8853044,4.5730057,95.426994,0.95426995,4.5730057,95.426994,0.95426995,1.9868016,98.0132,0.980132,2.8488696,97.15113,0.9715113,28,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Permanently,,The did not return,,He/she is a close family member,,Female,25-34,Пробиштип,Urban (city),Macedonian,,Single,Bachelor or equivalent,Student,1,,,,,,,,,,Lived with parents,,Happy they moved,Happen all the time,1,,,1,,,,Female,25-34,Пробиштип,Urban (city),Macedonian,,Single,Masters or equivalent,PrivateSector,,,,,1,,,1,Асистент на Славјански Универзитет,,,No,No,Мојата сестра живее во Пробиштип После 2 година факултет отиде да работи во Америка и оатана таму. Навидум причината беше финансии но мислам дека остана затоа што имаше многу конфликтен однос со татко ми. Сега има партнер кој има докумемти и државјанство и не планира да се враќа,Проклета је Америка,Damn America,Социјална држава,Welfare state,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-J530F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.2 Chrome/71.0.3578.99 Mobile Safari/537.36",02befdbc-d4e6-43d5-804d-6b66563a0a17,,,,,,,,mk
cca30c5d-e1d8-40f0-888d-35fd595f5619,884,,2020/02/29 15:43:14.820,2020/02/29 15:43:18.067,70.31428,23.504272,6.181455,0.17933592,0.20354697,,32.228043,35.470085,32.30187,0.50036913,0.30717096,,44.77654,11.111108,44.11236,0.4966791,0.096222214,,48.681034,2.5641022,48.754864,0.50036913,0.022205127,,1.6230702,98.38,0.9837693,1.7945945,98.20541,0.98205405,1.2800157,98.719986,0.98719984,2.4807036,97.519295,0.97519296,11.400085,88.599915,0.88599914,1.7945945,98.20541,0.98205405,2.4807036,97.519295,0.97519296,3.6813855,96.31861,0.96318614,28,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Permanently,,The did not return,,He/she is a relative,,Male,25-34,Кисела Вода,Urban (city),Macedonian,,Single,Bachelor or equivalent,Unemployed,,1,,,,,,,,,Lived with parents,,Happy they moved,Happen all the time,1,1,1,1,1,,,Male,20-24,Гази Баба,Urban (city),Macedonian,,Single,Bachelor or equivalent,PrivateSector,,,,,1,,,1,ИТ Компанија,,,No,Yes,"Мој прв братучед, се пресели во Малта. Таму отиде да работи за време на летото и потоа остана. Сега живее со девојка, која исто така е доселена во Малта, за сезонска работа.",Кога коцките ќе се наредат,When everything is as it should be,Еднаков третман и работни можности за сите,Equal treatment and work opportunities for all,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36",95213eb0-8953-45cb-a03d-f311c3c650f9,,,,,,,,mk
0ec24eaf-df1b-4cdb-947b-9d587fe6a884,1059,,2020/02/29 15:47:48.110,2020/02/29 15:47:49.904,,,,,,1,11.246336,67.09402,21.659645,0.55206656,0.5810342,,43.333878,29.48719,27.178934,0.41922528,0.25535902,,70.79706,13.675218,15.52772,0.2236533,0.11842734,,3.993243,96.01,0.9600676,3.6554098,96.34459,0.9634459,0.27703047,99.72297,0.9972297,31.69595,68.30405,0.6830405,43.52027,56.47973,0.5647973,37.608112,62.391888,0.6239189,24.094599,75.9054,0.759054,16.493242,83.50676,0.8350676,22,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Temporarily (education),,The did not return,,He/she is an acquaintance,,Female,35-44,Штип,Rural (village),Macedonian,,Married/Living together,Doctor or equivalent,Student,1,,,,,,1,,,,Lived with parents,,Happy they moved,Happen all the time,,,,1,,,,Female,35-44,Штип,Urban (city),Macedonian,,Married /Living together,Doctor or equivalent,Civil cervant,,,,1,,,,1,Клиничка болница Штип,,,No,No,"Моја цимерка од факултет замина на докторски студии во Англија и остана да работи таму. Замина сама, а сега живее со својот сопруг и дете. Работи во приватна клиника за стоматологија. Не сакаше да остане во Англија и сакаше да се врати, но најде одлична понуда за работа, а потоа се запозна со својот сопруг и остана да живее и работи таму.",Стоматолошка ординација во Јорк,Dental office in York,Држава во која нема корупција и има добро платени работни места,No corruption and better paid work places,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",7907b587-5deb-4a9b-af73-a5320b94674c,,,,,,,,mk
3d6e91cd-4699-46d1-82b3-d1f2b139e6ac,1154,,2020/02/29 15:49:45.183,2020/02/29 15:49:48.419,58.895664,12.39316,28.711185,0.3490776,0.10732476,,48.074707,46.581192,5.344104,0.286347,0.40339312,,33.082745,33.76068,33.15657,0.50036913,0.29236752,,11.229528,78.205124,10.56535,0.4966791,0.6772564,,0.9369612,99.06,0.9906304,0.25085807,99.749146,0.9974914,2.6522279,97.34777,0.9734777,0.7654369,99.234566,0.99234563,2.137649,97.86235,0.9786235,0.42238235,99.57762,0.9957762,0.5939126,99.40609,0.9940609,2.6522279,97.34777,0.9734777,28,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Permanently,,The did not return,,He/she is a relative,,Female,25-34,Прилеп,Urban (city),Macedonian,,Married/Living together,Secondary,Unemployed,,1,,,,,,,,,Lived with parents,,Happy they moved,Happen all the time,1,,,,,,,Female,35-44,ГРАД СКОПЈЕ,Urban (city),Macedonian,,Single,Bachelor or equivalent,PrivateSector,,,,,1,,,1,ИТ компанија,,,No,No,Роднина се пресели со фамилијата во Германија. Бевме блиски и заедно пораснавме.,Шанса за подобар живот,A chance for a better life,Држава во која не се плашиш за иднината,A country where you are not afraid for your future,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36",610e652c-ed44-4d6e-b7ab-58e958d75f8d,,,,,,,,mk
fa96bf26-7ae4-45f5-8f81-415cbe6417b4,836,,2020/02/29 15:58:57.081,2020/02/29 15:58:58.167,32.496616,34.188034,33.315346,0.50409365,0.29606837,,31.641918,35.89743,32.46065,0.50409365,0.31087178,,34.73035,31.196579,34.073067,0.49671355,0.2701624,,33.72032,32.47863,33.801044,0.5004036,0.28126493,,21.814388,78.19,0.7818561,5.4350734,94.564926,0.94564927,8.883351,91.116646,0.9111665,19.228178,80.77182,0.8077182,0.2626598,99.73734,0.9973734,1.1247277,98.875275,0.9887527,0.2626598,99.73734,0.9973734,26.124727,73.875275,0.7387527,3,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and after some time RETURNED (or intend to return) to their home.,Another country,Urban (city),Permanently,,Things did not work out the way they hoped,,He/she is a close family member,,Male,25-34,Ѓорче Петров,Urban (city),Roma,,Married/Living together,Vocational,Manual worker,,,1,,,,,,,,Lived with parents,,You do not know,Happen sometimes,1,,1,,,,,Female,55 and older,Ѓорче Петров,Urban (city),Roma,,Married /Living together,Vocational,Unemployed,,1,,,,,,,,,,No,No,"Синот на соговорничката и снаата, и двајцата имаа завршено средно текстилно. Снаата работела во Тинекс маркети, синот во мала фабрика во Ѓорче како заварувач. Нивните пријателу кои биле со престој во Германија Дизелдорф, им направија контакт со претприемачи од Германија, аплицирале и заминале во Германија. Фабрикантот во Германија според договорот требал да им обезбеди стан, но тоа не се случи. Средствата што ги заработувале биле малку, бидејќи имале поголеми трошоци. Сега пред 2 месеца се вратиле назад во МК, снаата се врати на работа во Тинекс, а синот работи во Геријатрија во перална. Аплицирале повторно за работа во Германија, но во друга област, во моментов чекаат одговор за повторно да се вратат.",Чувај го стариот бунар,Keep the old well,"Економски стабилна, да нема често избори, да бидеме дел од Европа","Economically stable, without frequent elections, to be part of Europe",undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; MRD-LX1 Build/HUAWEIMRD-LX1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/254.0.0.37.125;]",02c5b8a6-2107-491c-840b-c3b41ee6d698,,,,,,,,mk
62deb086-99df-40a7-ab82-23bcada29fa7,926,,2020/02/29 16:00:00.090,2020/02/29 16:00:01.264,93.871086,0,6.12892,0.061289206,0,,3.611831,89.7436,6.644575,0.5151637,0.7771795,,86.703896,7.6923065,5.6038013,0.094499536,0.06661538,,85.150604,3.4187999,11.43059,0.13139991,0.029606836,,0.2626598,99.74,0.9973734,8.021283,91.978714,0.91978717,4.5730057,95.426994,0.95426995,10.607487,89.39251,0.89392513,7.159215,92.84078,0.92840785,3.7109375,96.28906,0.9628906,8.883351,91.116646,0.9111665,2.8488696,97.15113,0.9715113,11,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Permanently,,The did not return,,He/she is a friend,,Female,35-44,Гостивар,Urban (city),Macedonian,,Married/Living together,Secondary,Unemployed,,1,,,,,,,,,Lived with parents,,Happy they moved,Happen sometimes,1,,,,,,,Female,35-44,Гостивар,Urban (city),Macedonian,,Widowed,Secondary,Civil cervant,,,,1,,,,1,МВР,,,No,No,Моја другарка ја напушти нашата држава и замина во Катар поради работа како стујардеса.,Поради работа,Because of work,Да има функционални институции и повеќе работни места за да ги задржиме младите во нашата држава.,Functional institutions and better work places to keep the young people here,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-J330FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.117 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/249.0.0.10.122;]",92869e04-bd15-419a-b67b-36add245d862,,,,,,,,mk
598b8c98-2541-42ad-9927-5bf4eb793995,938,,2020/02/29 16:00:01.653,2020/02/29 16:00:04.920,65.90673,12.393158,21.700113,0.27896693,0.10732476,,45.825203,11.965813,42.208992,0.48191896,0.10362393,,33.0244,34.615387,32.360218,0.4966791,0.29976922,,44.83488,10.256409,44.90871,0.50036913,0.08882051,,0.42238235,99.58,0.9957762,1.2800157,98.719986,0.98719984,18.775726,81.22427,0.81224275,32.154804,67.84519,0.67845196,31.29717,68.70283,0.6870283,0.07932782,99.92067,0.9992067,3.338337,96.66167,0.96661663,17.403513,82.59649,0.82596487,28,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Permanently,,The did not return,,He/she is a friend,,Male,25-34,ГРАД СКОПЈЕ,Urban (city),Macedonian,,Married/Living together,Bachelor or equivalent,Private sector,,,,,1,,,,1,ИТ сектор,Rented flat,,Happy they moved,Happen all the time,1,,,1,,,,Male,25-34,ГРАД СКОПЈЕ,Urban (city),Macedonian,,Married /Living together,Masters or equivalent,PrivateSector,,,,,1,,,1,ИТ компанија,,,No,No,Се работи за мој другар. Колега од компанијата во која што работев. Преку линкдин го регрутираа во Германија и сега живее и работи таму. Нема намера да се врати.,Подобар Систем,Better system,Подобар жиивот,Better life,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36",5c28036a-9b6e-431b-af4f-c7484c92b41b,,,,,,,,mk
63861715-7fd7-4bd7-af59-cc87f31bded6,1122,,2020/02/29 16:06:41.238,2020/02/29 16:06:44.570,71.538765,13.675218,14.78602,0.2162363,0.11842734,,33.665424,33.33333,33.001244,0.4966791,0.28866664,,60.702045,10.256409,29.041546,0.34169754,0.08882051,,9.092773,82.47863,8.428594,0.4966791,0.7142649,,26.494425,73.51,0.73505574,0.7654369,99.234566,0.99234563,24.77916,75.22084,0.7522084,35.070755,64.929245,0.64929247,33.69854,66.30146,0.6630146,14.14451,85.85549,0.8585549,0.07932782,99.92067,0.9992067,0.5939126,99.40609,0.9940609,28,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and after some time RETURNED (or intend to return) to their home.,Another country,Urban (city),Permanently,,Other,Несигурност дали ќе се снајде,He/she is a relative,,Male,25-34,ГРАД СКОПЈЕ,Urban (city),Macedonian,,Single,Bachelor or equivalent,Unemployed,,1,,,,,,,,,Lived with parents,,Happy they moved,Happen sometimes,,,1,1,,,,Male,25-34,ГРАД СКОПЈЕ,Urban (city),Macedonian,,Single,Masters or equivalent,PrivateSector,,,,,1,,,1,ИТ компанија,,,No,No,"Лице кое заминува надвор од Македонија, и покрај понудата да остане во земјата, решава да се врати назад во Македонија.",Животна грешка,Life mistake,Како Германија,Like Germany,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36",67289863-29bb-42e9-8756-43fd580933db,,,,,,,,mk
4b4736ea-7734-457f-9e07-6e960e31d79f,1078,,2020/02/29 16:08:29.164,2020/02/29 16:08:33.362,6.3115478,88.03419,5.6542625,0.49671355,0.76237607,,2.213872,85.89744,11.888686,0.54837406,0.74387175,,44.341797,52.564102,3.0941014,0.29376152,0.4552051,,2.348701,97.4359,0.21540038,0.48933348,0.8437949,,7.159215,92.84,0.92840785,8.883351,91.116646,0.9111665,6.2971473,93.70285,0.9370285,10.607487,89.39251,0.89392513,7.159215,92.84078,0.92840785,5.4350734,94.564926,0.94564927,3.7109375,96.28906,0.9628906,1.1247277,98.875275,0.9887527,11,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Temporarily (education),,The did not return,,He/she is a relative,,Female,20-24,ГРАД СКОПЈЕ,Urban (city),Macedonian,,Single,Secondary,Student,1,,,,,,,,,,Lived with parents,,Happy they moved,Happen sometimes,1,,,,,,,Female,20-24,Гостивар,Urban (city),Macedonian,,Single,Secondary,Student,1,,,,,,,,,,,No,No,Мојата братучетка Ангела поради школување и живеење со нејзиниот татко ја напушти нашата држава и замина во Италија.,Поради поквалитетен живот,For a better quality life,"Економски појака, да има повисоко ниво на култура, да се цени трудот и работата.","Economically stronger, higher level of culture, appreciate labor and work
",undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-J330FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.117 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/249.0.0.10.122;]",e91a273c-ded2-4856-8246-1c7a63951018,,,,,,,,mk
